0087594762,REGION LIMOUSIN,46
0087313247,REGION PICARDIE,60
0087712265,REGION BOURGOGNE FRANCHE-COMTE,21
0087545194,REGION DE PARIS RIVE GAUCHE,91
0087394270,REGION DE PARIS RIVE GAUCHE,61
0087444042,REGION NORMANDIE,14
0087171322,REGION CHAMPAGNE-ARDENNE,51
0087545483,REGION DE PARIS RIVE GAUCHE,91
0087545491,REGION DE PARIS RIVE GAUCHE,91
0087381624,REGION DE PARIS SAINT-LAZARE,78
0087763607,REGION PROVENCE ALPES COTE D'AZUR,05
0087696088,REGION DE PARIS-SUD-EST,45
0087592063,REGION LIMOUSIN,87
0087722728,REGION RHONE-ALPES,69
0087747451,REGION ALPES,38
0087317180,REGION NORD PAS DE CALAIS,62
0087694596,REGION BOURGOGNE FRANCHE-COMTE,71
0087131961,REGION ALPES,01
0087415364,REGION NORMANDIE,27
0087734269,REGION AUVERGNE,43
0087448084,REGION NORMANDIE,61
0087594002,REGION LIMOUSIN,19
0087473074,REGION BRETAGNE,22
0087394452,REGION DE PARIS RIVE GAUCHE,28
0087694166,REGION BOURGOGNE FRANCHE-COMTE,71
0087581736,REGION POITOU-CHARENTES AQUITAINE,33
0087212134,REGION ALSACE,67
0087345439,REGION NORD PAS DE CALAIS,59
0087682120,REGION DE PARIS-SUD-EST,91
0087276451,REGION DE PARIS-NORD,95
0087471037,REGION BRETAGNE,35
0087387092,REGION DE PARIS SAINT-LAZARE,27
0087592162,REGION LIMOUSIN,19
0087316067,REGION PICARDIE,80
0087342105,REGION NORD PAS DE CALAIS,62
0087681510,REGION DE PARIS-SUD-EST,91
0087296244,REGION PICARDIE,59
0087491191,REGION POITOU-CHARENTES AQUITAINE,17
0087597708,REGION LIMOUSIN,23
0087592741,REGION LIMOUSIN,87
0087672634,REGION POITOU-CHARENTES AQUITAINE,64
0087718122,REGION BOURGOGNE FRANCHE-COMTE,25
0087582684,REGION POITOU-CHARENTES AQUITAINE,33
0087444000,REGION NORMANDIE,14
0087317321,REGION NORD PAS DE CALAIS,62
0087756320,REGION PROVENCE ALPES COTE D'AZUR,06
0087613000,REGION MIDI PYRENEES,46
0087317263,REGION NORD PAS DE CALAIS,62
0087281071,REGION NORD PAS DE CALAIS,62
0087473546,REGION BRETAGNE,22
0087342543,REGION NORD PAS DE CALAIS,62
0087673657,REGION POITOU-CHARENTES AQUITAINE,64
0087345520,REGION NORD PAS DE CALAIS,59
0087783340,REGION LANGUEDOC-ROUSSILLON,12
0087757625,REGION PROVENCE ALPES COTE D'AZUR,06
0087757617,REGION PROVENCE ALPES COTE D'AZUR,06
0087345413,REGION NORD PAS DE CALAIS,59
0087756395,REGION PROVENCE ALPES COTE D'AZUR,06
0087613109,REGION MIDI PYRENEES,12
0087671156,REGION MIDI PYRENEES,65
0087447144,REGION NORMANDIE,50
0087611061,REGION MIDI PYRENEES,31
0087615286,REGION LANGUEDOC-ROUSSILLON,11
0087447243,REGION NORMANDIE,50
0087473504,REGION BRETAGNE,29
0087172353,REGION CHAMPAGNE-ARDENNE,08
0087615625,REGION MIDI PYRENEES,81
0087473561,REGION BRETAGNE,22
0087756478,REGION PROVENCE ALPES COTE D'AZUR,06
0087755371,REGION PROVENCE ALPES COTE D'AZUR,83
0087765735,REGION PROVENCE ALPES COTE D'AZUR,84
0087753566,REGION PROVENCE ALPES COTE D'AZUR,13
0087208553,REGION RHONE-ALPES,69
0087281139,REGION NORD PAS DE CALAIS,59
0087751776,REGION PROVENCE ALPES COTE D'AZUR,13
0087611665,REGION MIDI PYRENEES,31
0087615039,REGION MIDI PYRENEES,11
0087611897,REGION MIDI PYRENEES,82
0087584136,REGION POITOU-CHARENTES AQUITAINE,33
0087615468,REGION MIDI PYRENEES,81
0087345587,REGION NORD PAS DE CALAIS,59
0087581538,REGION POITOU-CHARENTES AQUITAINE,33
0087582841,REGION POITOU-CHARENTES AQUITAINE,33
0087345561,REGION NORD PAS DE CALAIS,59
0087473066,REGION BRETAGNE,22
0087613356,REGION MIDI PYRENEES,82
0087765503,REGION PROVENCE ALPES COTE D'AZUR,84
0087491217,REGION POITOU-CHARENTES AQUITAINE,33
0087611079,REGION MIDI PYRENEES,31
0087781542,REGION LANGUEDOC-ROUSSILLON,34
0087581595,REGION POITOU-CHARENTES AQUITAINE,33
0087785006,REGION LANGUEDOC-ROUSSILLON,66
0087543033,REGION CENTRE,45
0087696492,REGION AUVERGNE,58
0087382655,REGION DE PARIS SAINT-LAZARE,95
0087381905,REGION DE PARIS SAINT-LAZARE,95
0087382499,REGION DE PARIS SAINT-LAZARE,95
0087487280,REGION PAYS DE LA LOIRE,79
0087182410,REGION ALSACE,68
0087276063,REGION DE PARIS-NORD,95
0087582742,REGION POITOU-CHARENTES AQUITAINE,33
0087723452,REGION RHONE-ALPES,38
0087682161,REGION DE PARIS-SUD-EST,77
0087334490,REGION BRETAGNE,35
0087743302,REGION ALPES,01
0087592873,REGION POITOU-CHARENTES AQUITAINE,16
0087597112,REGION LIMOUSIN,36
0087747212,REGION ALPES,38
0087576223,REGION CENTRE,36
